sample_id,region,PF,R_ohm,L_H,fsw_Hz,StopTime_s,analysisWindow_s,Vout_rms_V,Vout_fund_rms_V,Vout_THD_fft_pct,THD_block_pct,THD_used_pct,Vout_error_pct,Vout_valid_2pct,Irms_A,IL_rms_A,IL_ripple_rms_A,IL_ripple_rms_pct_of_Irms,Pac_W,Pdc_W,Psw_4mos_W,Pcond_4mos_W,Pmos_total_4mos_W,R_L_filter_ohm,P_L_filter_W,eta_total_mosfet_pct,eta_with_filter_pct,Tj_final_C,Good_condition,Strict_condition
475,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.9,20,0.0308329028134462,17000,0.25,0.2,218.597524586102,218.548979918347,0.232273980004708,0.720810803769365,0.720810803769365,0.659554582569396,1,9.47990987024349,9.37880048721517,2.15136070355057,22.6938940664771,1934.551228513,1968.54369418155,8.87588218152408,6.43609696745138,15.3119791489755,0.012,1.05554278294785,99.2147152123899,99.1610351826189,25.1665085587557,0,0
476,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.9,20,0.0308329028134462,18000,0.25,0.2,217.77202121605,217.66539371615,0.3128798849634,0.999931688072247,0.999931688072247,1.06118467447746,1,9.43744456949124,9.53201796209075,2.85782887529688,30.2818083248455,1918.43123491177,1956.99885435594,9.36717901320488,6.62235204835924,15.9895310615641,0.012,1.09031239715545,99.1734202122505,99.1175538259849,25.172898762529,0,0
477,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.9,20,0.0308329028134462,19000,0.25,0.2,217.276751916562,217.259432933434,0.348947114540446,1.35167273834496,1.35167273834496,1.24571230298452,1,9.4239568945441,9.60375283029523,3.1494588678552,33.4197079114247,1910.18471701033,1950.76683847502,9.63454804933573,6.77973644300511,16.4142844923408,0.012,1.10678482110484,99.1480175957977,99.0910921449865,25.1764180124757,0,0
478,normal,0.9,20,0.0308329028134462,20000,0.25,0.2,217.19404369327,217.023982327282,0.439759813048593,1.35113761208853,1.35113761208853,1.35273530578075,1,9.41356579601571,9.48471418844514,2.77746428303031,29.5049117753643,1910.17642158907,1946.61861248768,10.4475360792734,6.58167770500114,17.0292137842745,0.012,1.07951763883791,99.1163779582361,99.0608893402086,25.1808147978113,0,0
479,normal,0.9,20,0.0308329028134462,22000,0.25,0.2,218.672281136249,218.621549145131,0.166480781702647,0.841582295188212,0.841582295188212,0.626568570394981,1,9.47956557057158,9.2668063260138,1.57554818853063,16.6204682778056,1934.72426400739,1965.24256675974,11.1478846946184,6.2923510954092,17.4402357900276,0.012,1.03048439380619,99.1066205849027,99.0543330116383,25.1843270445578,1,0
480,normal,0.9,20,0.0308329028134462,24000,0.25,0.2,218.87429514063,218.851799188676,0.127318706165756,0.285002085343534,0.285002085343534,0.521909459692929,1,9.49756863968285,9.20940417471825,1.12531392648425,11.8484421558424,1940.86239121208,1968.24379088782,12.2519867963863,6.25241398284988,18.5044007792362,0.012,1.01775750303981,99.055592814226,99.0041668973921,25.193982845759,1,1
481,normal,0.95,20,0.020924680021981,2000,0.25,0.2,203.545718223941,201.821720629759,3.13447606632504,10.6471869853152,10.6471869853152,8.26285425920055,0,9.30577916639171,14.9983502942031,11.8601451415392,127.449243416099,1854.81517779594,1929.97182490915,3.21282639017618,16.2403435695804,19.4531699597566,0.012,2.69940613857147,98.962092595596,98.819767891464,25.202851399951,0,0
482,normal,0.95,20,0.020924680021981,6000,0.25,0.2,217.061058628623,217.052952111236,0.602160644957261,1.46756993546301,1.46756993546301,1.33956722216553,1,9.93922177725612,10.4288409908859,3.38626336244062,34.0697032255522,2125.09045931499,2168.87789537627,4.63840018110755,7.9653736166064,12.6037737977139,0.012,1.30512869295819,99.410403340081,99.349747235131,25.1403194411462,0,0
483,normal,0.95,20,0.020924680021981,10000,0.25,0.2,217.775093391963,217.741965727942,0.363682961305453,0.963194023057916,0.963194023057916,1.02637921457203,1,9.97221173550452,10.2960937371875,2.8398251492797,28.4773852040158,2139.91862588699,2179.50895533724,6.78033624247112,7.81007121742161,14.5904074598927,0.012,1.27211455493942,99.3227966448937,99.2641868108796,25.1580605716225,0,0
484,normal,0.95,20,0.020924680021981,12000,0.25,0.2,218.214268093338,218.205279236792,0.250254414031228,0.819198258793593,0.819198258793593,0.815782165094354,1,9.99511875336079,10.2930150153223,2.75673114066004,27.5807742627681,2148.73796083589,2189.57387655797,7.10026144409436,7.71468534906719,14.8149467931615,0.012,1.2713538972678,99.3152491561024,99.2569234844454,25.1602917808162,0,0
485,normal,0.95,20,0.020924680021981,14000,0.25,0.2,218.52412138035,218.510807963006,0.200187095632162,0.79964293939903,0.79964293939903,0.676905471361044,1,10.0103116111206,10.1498227829919,2.09553688646717,20.9337827619592,2154.99238661831,2190.97223950758,7.55889632630592,7.544331160104,15.1032274864099,0.012,1.23622683031369,99.3040293990622,99.2474916082063,25.1635490582981,0,0
486,normal,0.95,20,0.020924680021981,16000,0.25,0.2,218.709045296545,218.708280576146,0.107099379760219,0.357995794322332,0.357995794322332,0.587145192660911,1,10.0123743018704,10.1323568505426,1.9667082680038,19.6427761159148,2158.03506275441,2192.61891825245,8.77902500572793,7.4991738636603,16.2781988693882,0.012,1.23197586416084,99.2513406804486,99.1951362613922,25.1744444826941,1,0
487,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.95,20,0.020924680021981,17000,0.25,0.2,218.016839350056,217.932743360339,0.294792784132858,1.15855125385171,1.15855125385171,0.939662108936739,1,9.97710259012785,10.2140684116238,2.48393794598086,24.8963857346588,2144.79292337773,2181.33974276228,9.43599153579487,7.50579319621802,16.9417847320129,0.012,1.25192632220796,99.2162875181466,99.15886160531,25.181983731691,0,0
488,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.95,20,0.020924680021981,18000,0.25,0.2,217.604715170456,217.4516521797,0.31925393460964,1.4971218411073,1.4971218411073,1.15833991831797,1,9.9714506065311,10.2796878950297,2.80873162558533,28.1677334263248,2135.38410962104,2174.64256553179,9.90913462833489,7.67052765703268,17.5796622853676,0.012,1.26806379863064,99.1834668787854,99.1250836715153,25.1876162914328,0,0
489,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.95,20,0.020924680021981,19000,0.25,0.2,217.728128795155,217.604177407925,0.355645435417012,1.02464474482185,1.02464474482185,1.08901026912522,1,9.96868627699439,10.3078662801324,2.89070749984301,28.9978781508467,2138.83660299493,2179.35277988447,10.2236840556306,7.71989291397624,17.9435769696068,0.012,1.2750252869891,99.1680386746737,99.1094480711231,25.1904634312747,0,0
490,normal,0.95,20,0.020924680021981,20000,0.25,0.2,216.761795344056,216.68601562529,0.557912994128836,1.16068064492681,1.16068064492681,1.50635653395927,1,9.92870136221218,10.2947369780449,2.99478435125571,30.1629008870547,2120.06125468426,2158.70443000732,10.8899522834573,7.71069523335178,18.6006475168091,0.012,1.27177931336549,99.1302670376432,99.0713531451072,25.1950628588589,0,0
491,normal,0.95,20,0.020924680021981,22000,0.25,0.2,217.939092609612,217.963739864828,0.259669227341775,0.569452282925196,0.569452282925196,0.925572788714507,1,9.98134927047898,10.1478504410923,2.21125352803461,22.1538538339166,2142.03536978052,2176.60165706759,11.4413711587529,7.50910997440708,18.95048113316,0.012,1.23574642289732,99.1230631554044,99.0664126386989,25.1991158854838,0,0
492,normal,0.95,20,0.020924680021981,24000,0.25,0.2,218.68609595477,218.664410988592,0.157453490420592,0.621263145690171,0.621263145690171,0.607085914276346,1,10.0200228748439,10.0212240039495,1.28480563864922,12.8223822909111,2159.3552302217,2188.49885206836,12.8747055105472,7.36190113854701,20.2366066490942,0.012,1.20509916644799,99.0715414552962,99.0167949403623,25.2095831346438,1,1
493,normal,0.99,20,0.0090713404527519,2000,0.25,0.2,202.268228062696,200.453805370721,3.39967001951695,15.2188462830295,15.2188462830295,8.88463392239953,0,9.6530529138874,15.068344141669,11.411022874451,118.211543811539,1984.91746744774,2059.88421489856,3.1618145456877,17.0291163006126,20.1909308463003,0.012,2.72465994206126,98.9930254711676,98.8586904327348,25.2126544121845,0,0
494,normal,0.99,20,0.0090713404527519,6000,0.25,0.2,217.022033648941,217.018129068625,0.525591311114149,1.74899824439598,1.74899824439598,1.35539587789774,1,10.3638727241555,11.1848365572119,3.42598934540251,33.0570380068198,2307.34306816431,2352.29939291014,5.00080102835937,9.13325143527494,14.1340524636343,0.012,1.50120682573851,99.391161242209,99.3269304709136,25.1549322902649,0,0
495,normal,0.99,20,0.0090713404527519,10000,0.25,0.2,217.868530220523,217.830998661019,0.295144392613917,1.04875983741274,1.04875983741274,0.985909699536917,1,10.4015460784375,11.0347970808949,2.7387728997124,26.3304404850918,2325.43327990924,2365.48700212757,6.75858341957704,8.85796307564737,15.6165464952244,0.012,1.46120095939832,99.3329254969678,99.2709640528847,25.1679732269208,0,0
496,normal,0.99,20,0.0090713404527519,12000,0.25,0.2,218.213838925879,218.226098376614,0.258396790929428,0.757549025012733,0.757549025012733,0.806318919720739,1,10.4203026732262,11.0441516571446,2.70942140235794,26.0013695122263,2333.41407732196,2375.46183377168,7.48254657840728,8.92153567716517,16.4040822555724,0.012,1.46367942991211,99.3018999283535,99.240084221761,25.17400749236,0,0
497,normal,0.99,20,0.0090713404527519,14000,0.25,0.2,218.550957616652,218.570350294119,0.154295483781041,0.522218418402241,0.522218418402241,0.649840775400618,1,10.4380510938503,10.9278851010267,2.1043847814695,20.1607058879922,2341.10956971397,2378.61175822108,8.00279004240761,8.72671953143879,16.7295095738464,0.012,1.43302407337491,99.2904728010998,99.2301636754258,25.1778098007878,0,0
498,normal,0.99,20,0.0090713404527519,16000,0.25,0.2,218.763934040398,218.75789602165,0.0954772525190796,0.479655944415725,0.479655944415725,0.564592717431935,1,10.4458995213324,10.8692757630177,1.71049490051341,16.3747975654971,2345.10984073535,2379.90640148337,9.19150418630809,8.65666593209436,17.8481701184024,0.012,1.41769386735029,99.2446683336555,99.1851606346959,25.1885902114783,1,0
499,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.99,20,0.0090713404527519,17000,0.25,0.2,217.532355405266,217.357311902931,0.366612529582116,1.03481209919321,1.03481209919321,1.20122186230401,1,10.4054039022601,11.0484072727805,2.85831896790121,27.4695628804987,2322.88724380707,2362.23557161943,10.0505825306191,8.83469655319917,18.8852790838183,0.012,1.46480763918274,99.1935476695873,99.1315396670299,25.1989499781283,0,0
500,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.99,20,0.0090713404527519,18000,0.25,0.2,217.31831593133,217.409661686356,0.339016320869841,1.35680862272935,1.35680862272935,1.17742650620177,1,10.367200056445,11.0848295794824,3.03405095327588,29.2658667408438,2311.21204893417,2353.20687010553,10.4805383270991,8.87522194858212,19.3557602756812,0.012,1.47448136167402,99.1694830676373,99.1067811367927,25.2030549448942,0,0
501,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.99,20,0.0090713404527519,19000,0.25,0.2,217.728990913771,217.605678561939,0.281860868206343,0.942988693714104,0.942988693714104,1.08832792639134,1,10.3937203284066,11.0614544629286,2.87216901839366,27.6336954203382,2325.51008084198,2366.9164811112,10.745611085858,8.84671690940855,19.5923279952665,0.012,1.46826929802532,99.1645427542339,99.1024946536011,25.2052223283382,0,0
502,normal,0.99,20,0.0090713404527519,20000,0.25,0.2,216.910570496438,216.939851232072,0.495023995493879,1.03420063452412,1.03420063452412,1.39097671269437,1,10.3365630297545,11.0266163157385,2.88923387800153,27.9515915462874,2300.21843044505,2340.3426716993,11.6739492623679,8.76469675809714,20.438646020465,0.012,1.45903520849412,99.1192733201411,99.0569945611732,25.2117783903514,0,0
503,normal,0.99,20,0.0090713404527519,22000,0.25,0.2,218.362955070176,218.314265497934,0.199458130768899,0.379610559036841,0.379610559036841,0.766242955484583,1,10.422734718708,10.8778363850453,1.88162578536829,18.0530910183381,2336.4532369854,2370.64962390312,12.1839037913314,8.63966693465075,20.8235707259822,0.012,1.4199278930378,99.1166259873316,99.0569580954069,25.2154053525948,1,0
504,normal,0.99,20,0.0090713404527519,24000,0.25,0.2,218.638754311926,218.632764232161,0.177930784453645,0.62514893059615,0.62514893059615,0.62147080356301,1,10.4438677663198,10.7998189068784,1.24696437260289,11.9396798245971,2342.59420411713,2372.98281014737,13.6109823561056,8.47299739952189,22.0839797556275,0.012,1.39963306105641,99.0660894194296,99.0074877229898,25.2264787058338,1,1
505,normal,0.6,30,0.127323954473516,2000,0.25,0.2,203.112946868718,200.893158326061,3.99717736408346,11.4474229364025,11.4474229364025,8.68492803360871,0,3.8763587552664,12.5157439726548,12.2093761108057,314.970230611862,485.793015705193,556.342930431314,2.6197533751991,11.1588594169588,13.7786127921579,0.012,1.87972616626853,97.2419144710835,96.8773962194338,25.1437565847234,0,0
506,normal,0.6,30,0.127323954473516,6000,0.25,0.2,217.437048179515,217.422389484128,0.592195461306422,1.26473564859243,1.26473564859243,1.17164114357798,1,4.20647557807756,4.51672990472858,3.3984965490886,80.7920190194418,567.208598835618,602.93542450379,2.83599003941827,1.60052721350472,4.43651725292299,0.012,0.244810188387233,99.2239035849235,99.1814285885771,25.0655645445044,0,0
507,normal,0.6,30,0.127323954473516,10000,0.25,0.2,218.157642449497,218.124430038612,0.354247859274024,1.04982322158002,1.04982322158002,0.85253180063072,1,4.22162577619571,3.99154510959353,2.6496630101341,62.7640428262172,571.245381057629,601.431404962278,3.87350354598094,1.27084775389693,5.14435129987787,0.012,0.19118918834304,99.107487345613,99.074624170027,25.0720267133527,0,0
508,normal,0.6,30,0.127323954473516,12000,0.25,0.2,218.677375932194,218.668464268676,0.245184438970817,0.779737067943897,0.779737067943897,0.605243514238406,1,4.23144355252978,4.05957918830719,2.74334770358295,64.8324305766251,573.745392369447,606.754373797657,4.09656827951945,1.32950812673961,5.42607640625906,0.012,0.197762198233643,99.0631312661639,99.0293170047987,25.0739224731166,0,0
509,normal,0.6,30,0.127323954473516,14000,0.25,0.2,219.047538666603,219.049383813849,0.155785885232942,0.479792348285959,0.479792348285959,0.432098266432271,1,4.23842747426567,3.618574612203,2.02695144916732,47.823195311806,575.715271922856,603.777296826697,4.08767364161197,1.0498476774744,5.13752131908637,0.012,0.157128986688961,99.11552094113,99.0887160264895,25.0714526984501,0,0
510,normal,0.6,30,0.127323954473516,16000,0.25,0.2,218.774019485159,218.716198310144,0.217804587820133,0.631269071199794,0.631269071199794,0.583546222661989,1,4.23211068507398,3.6787742149099,2.1382024634386,50.5233114762267,574.325970715782,601.817099822313,4.84560026839869,1.15206472165926,5.99766499005795,0.012,0.162400556691432,98.9664965165923,98.9388090045351,25.0782145828799,0,0
511,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.6,30,0.127323954473516,17000,0.25,0.2,218.214533546071,218.085627399058,0.33803885761887,1.53527830845508,1.53527830845508,0.870169364064514,1,4.22516596317852,3.98648950516116,2.64120813040549,62.5113463807835,571.146152003457,600.604259472007,5.52835492379924,1.4447007271439,6.97305565094314,0.012,0.190705182897121,98.7938377485787,98.7612592011966,25.0882103925147,0,0
512,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.6,30,0.127323954473516,18000,0.25,0.2,217.955758721127,218.072407334292,0.345558226591904,1.44807519009221,1.44807519009221,0.876178484412691,1,4.21979494724507,4.15276372498773,2.89005177061712,68.4879669924225,570.620177364254,601.868207115464,5.60895385498112,1.47582080927466,7.08477466425578,0.012,0.206945358666887,98.7736344237004,98.7382644212916,25.0902182506689,0,0
513,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.6,30,0.127323954473516,19000,0.25,0.2,218.14070315479,218.059599406315,0.261901967402688,1.57543355475146,1.57543355475146,0.882000269856682,1,4.22301326682107,4.09514898019416,2.80390194987152,66.3957646522431,571.213332173167,602.772816019773,5.80206153347992,1.45339676577475,7.25545829925468,0.012,0.201242942039823,98.7457476671595,98.7114070522546,25.0918644623825,0,0
514,normal,0.6,30,0.127323954473516,20000,0.25,0.2,217.470470369565,217.528978092107,0.513646797113805,1.35188247993305,1.35188247993305,1.12319177631485,1,4.20132471363935,4.08247451974802,2.79444293573053,66.5133767608711,566.295370854353,596.36027207238,6.38278431404528,1.51208781112667,7.89487212517195,0.012,0.199999178452702,98.6250424451303,98.5907018069784,25.0950392313348,0,0
515,normal,0.6,30,0.127323954473516,22000,0.25,0.2,219.083673011484,219.072324331069,0.140101038327208,0.739192320756234,0.739192320756234,0.421670758605175,1,4.24049880257745,3.37535448221184,1.55095371360987,36.5747942828606,576.016624577249,599.859839961596,6.3812286572146,1.03738598878117,7.41861464599577,0.012,0.136716214567051,98.7284596220358,98.7053300299713,25.091406378296,0,0
516,normal,0.6,30,0.127323954473516,24000,0.25,0.2,219.063564662206,219.016075354342,0.224285768804187,1.26946357714028,1.26946357714028,0.447238475299152,1,4.24245212253969,3.20226639016945,1.12645212169422,26.5519112333525,575.836387932647,596.641926968675,7.11829734847231,0.957546966019035,8.07584431449134,0.012,0.123054120403307,98.6169420901816,98.5961638575148,25.0971166181551,0,0
517,normal,0.7,30,0.0974223115833927,2000,0.25,0.2,201.912067519491,198.712956227691,4.5149596069508,9.77759036656488,9.77759036656488,9.67592898741309,0,4.51833679489255,13.7047718542607,13.235133503407,292.920472824598,653.37105656236,727.123626471052,2.7057673757388,13.8143120460903,16.5200794218291,0.012,2.25384925892805,97.5339158059528,97.2068632374061,25.1628533104335,0,0
518,normal,0.7,30,0.0974223115833927,6000,0.25,0.2,217.542283076093,217.574852287332,0.471624596267674,1.24580769652937,1.24580769652937,1.1023398693947,1,4.89920883519272,5.09520046913057,3.29526552315486,67.2611769370561,772.715444544588,808.169520000507,3.07018992115136,1.94757873858593,5.01776865973729,0.012,0.31153281384754,99.3548213481762,99.3150392055394,25.0713341839337,0,0
519,normal,0.7,30,0.0974223115833927,10000,0.25,0.2,218.0829143168,218.022153810696,0.360288145430926,0.988427057028323,0.988427057028323,0.899020995138073,1,4.91373946044197,4.82843211533791,2.85213135661963,58.0440086329505,776.69925053355,808.742827944691,4.25242073937261,1.81304780128225,6.06546854065486,0.012,0.279765080309118,99.2251223908215,99.1896713725255,25.0799661175059,0,0
520,normal,0.7,30,0.0974223115833927,12000,0.25,0.2,218.630547692256,218.613812739452,0.229590987901722,0.8252752019708,0.8252752019708,0.630085118430695,1,4.92699629707419,4.80689826178351,2.80153470825815,56.8609054957436,780.718315381235,814.653052138226,4.36711010437363,1.8254927532943,6.19260285766792,0.012,0.277275250789648,99.2130490613185,99.1781027507824,25.0810585293469,0,0
521,normal,0.7,30,0.0974223115833927,14000,0.25,0.2,218.89195617318,218.914205811862,0.148045110049459,0.502373038430981,0.502373038430981,0.493542812789875,1,4.93216735012145,4.46928781500931,2.16364539837681,43.8680451165862,782.608540831419,811.966617967273,4.56298215793406,1.61405178747947,6.17703394541353,0.012,0.239694402880689,99.2168931401717,99.186752490834,25.0804893652798,0,0
522,normal,0.7,30,0.0974223115833927,16000,0.25,0.2,219.173085655462,219.171055831096,0.0773640375714199,0.373952375493662,0.373952375493662,0.376792804047093,1,4.93774797490443,4.26988074747325,1.7027101340618,34.4835366793858,784.420591253727,810.779566613186,5.20065151022778,1.49918380403755,6.69983531426534,0.012,0.218782579171713,99.1531206767938,99.1257076847117,25.0855131691566,0,0
523,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.7,30,0.0974223115833927,17000,0.25,0.2,218.643371950281,218.652086949919,0.171557868857943,0.65718708317877,0.65718708317877,0.612687750036917,1,4.92769142163214,4.48624697357231,2.20670514977547,44.7817235488454,780.805543102804,808.508962072181,5.68077944625623,1.59117303085865,7.27195247711488,0.012,0.24151694289464,99.0772541383429,99.0468998843546,25.0916613176491,0,0
524,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.7,30,0.0974223115833927,18000,0.25,0.2,218.044070493635,217.926865357572,0.317489337507837,1.8991717624272,1.8991717624272,0.94233392837641,1,4.91809839944734,4.83344417272354,2.8618043146713,58.1892447494116,776.353614003034,808.747233762079,6.05321901001047,1.76553197301938,7.81875098302985,0.012,0.280346190850021,99.0029295430261,98.9675480677823,25.0973897495832,0,0
525,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.7,30,0.0974223115833927,19000,0.25,0.2,217.691233247146,217.848306820767,0.368158110414872,1.35784488718556,1.35784488718556,0.978042354196886,1,4.90348430509588,4.93567254712103,3.03948095946631,61.9861463879383,773.560980153536,807.646410357041,6.29060290029365,1.90471655190524,8.19531945219888,0.012,0.292330361908851,98.9516784890212,98.9146902777058,25.1005383463446,0,0
526,normal,0.7,30,0.0974223115833927,20000,0.25,0.2,217.223731627358,217.141290467444,0.486259172626459,2.25480136360865,2.25480136360865,1.29941342388904,1,4.89665897496972,4.86450670835753,2.93376515276148,59.9136098257612,770.76739795901,802.007098105032,6.85572524054799,1.91328512595263,8.76901036650062,0.012,0.283961106187865,98.8750993189225,98.8390952804572,25.10425618877,0,0
527,normal,0.7,30,0.0974223115833927,22000,0.25,0.2,218.681641187881,218.656167758249,0.240125678151317,0.698216280970596,0.698216280970596,0.610832837159333,1,4.92891886666074,4.3118968665064,1.82514848117336,37.0293877937145,781.388800217456,806.289775902422,7.06537876560176,1.58720440493107,8.65258317053283,0.012,0.223109455048652,98.9047936788542,98.8768706292686,25.1023973649636,0,0
528,normal,0.7,30,0.0974223115833927,24000,0.25,0.2,219.062463891027,219.038662003039,0.178087133233388,0.181279530600525,0.181279530600525,0.436971816800567,1,4.93438076597296,4.10572557655878,1.24041933494523,25.1382978690872,783.464862418383,805.501684416441,7.75946181351837,1.42476002383716,9.18422183735553,0.012,0.202283790120108,98.8413256231818,98.8161077844123,25.1072472298881,0,0
529,normal,0.8,30,0.0716197243913529,2000,0.25,0.2,194.8037121115,192.08118174069,5.02322876053726,17.1066460159601,17.1066460159601,12.69037193605,0,4.961375461123,16.8556554606572,16.3136569747815,328.813191071997,776.116658313872,867.657815703643,2.9676952953854,21.7101527457658,24.6778480411512,0.012,3.40935745210059,96.9183295033482,96.5074520582025,25.2306503525556,0,0
530,normal,0.8,30,0.0716197243913529,6000,0.25,0.2,217.114248416868,217.147337071256,0.587304571712172,1.40700480018816,1.40700480018816,1.29666496761109,1,5.58233741087954,6.06580016675018,3.64842535042986,65.3565895769641,1005.62148618797,1043.38679433505,3.28067785120537,2.70572146945457,5.98639932065994,0.012,0.441527179955359,99.4082292747599,99.3648604089855,25.0806282103969,0,0
531,normal,0.8,30,0.0716197243913529,10000,0.25,0.2,218.033510797622,218.076015873763,0.356537260717914,0.966524881774297,0.966524881774297,0.874538239198805,1,5.60900546109726,5.5777430818734,2.72464259287121,48.5762157260978,1014.17907543811,1046.42163411707,4.48256841341329,2.3501313772926,6.83269979070589,0.012,0.373334614648638,99.3307912840501,99.2944840945979,25.086842439621,0,0
532,normal,0.8,30,0.0716197243913529,12000,0.25,0.2,218.422867922904,218.418105888777,0.230552508475535,0.887657795014863,0.887657795014863,0.719042777828517,1,5.618357240909,5.64001824053324,2.83496045724391,50.4588856792815,1017.67335085812,1052.4989538567,4.91221483631432,2.37373806490562,7.28595290121994,0.012,0.381717669042572,99.289147103256,99.2521833799665,25.0908589685366,0,0
533,normal,0.8,30,0.0716197243913529,14000,0.25,0.2,218.758923463562,218.765718971585,0.141254624361864,0.488613409345415,0.488613409345415,0.561036831097539,1,5.62605533042941,5.38632766995969,2.27267552853034,40.39554172598,1020.90485068788,1051.33195075641,5.0165113502501,2.20085622233763,7.21736757258773,0.012,0.34815030921808,99.2980049021021,99.2643912636659,25.0903594978432,0,0
534,normal,0.8,30,0.0716197243913529,16000,0.25,0.2,218.854597591171,218.803180166012,0.177675454295141,0.434117766514133,0.434117766514133,0.544009015449234,1,5.62946303577931,5.21837523742815,1.83406717025953,32.5797888466929,1021.80059524808,1048.74100640686,5.83630944187021,2.13471340638741,7.97102284825762,0.012,0.32677728142324,99.225942654839,99.1944652892467,25.0967038724467,0,0
535,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.8,30,0.0716197243913529,17000,0.25,0.2,218.729839958438,218.829412604007,0.161303525548812,0.820384492101929,0.820384492101929,0.532085179996668,1,5.62554056763837,5.29715003162123,2.05403294877521,36.5126324142305,1020.42402738791,1048.18261012967,6.21656676540286,2.13638095706313,8.35294772246598,0.012,0.336717581490058,99.1880701138777,99.1556165887535,25.1013452125599,0,0
536,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.8,30,0.0716197243913529,18000,0.25,0.2,217.000474930622,216.870167250438,0.508415234700768,1.58395997942265,1.58395997942265,1.42265124980077,1,5.58414466190255,5.86974652999267,3.31569299167111,59.3769179063751,1003.4165461808,1038.95248255878,6.66196591335439,2.62086828690706,9.28283420026145,0.012,0.413447091916332,99.083357373363,99.0429218711638,25.1100909244774,0,0
537,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.8,30,0.0716197243913529,19000,0.25,0.2,217.319525655313,217.136065146304,0.42083770529904,1.63597165672616,1.63597165672616,1.30178856986163,1,5.59505422955279,5.80578181250844,3.19007775815719,57.0160292872117,1007.22587075229,1041.97764576644,6.94634693554804,2.65169600792292,9.59804294347097,0.012,0.404485229453446,99.0560761982293,99.0166880728563,25.112946703234,0,0
538,normal,0.8,30,0.0716197243913529,20000,0.25,0.2,216.802464753082,216.739973525365,0.604130636214005,1.62890378011441,1.62890378011441,1.48183021574301,1,5.57614008387082,5.72371305155668,3.05670717081029,54.8176180087713,1000.63021293175,1033.66150824361,7.56190650840026,2.51627430157545,10.0781808099757,0.012,0.393130693158724,99.0028596900571,98.9643659662182,25.1153806620336,0,0
539,normal,0.8,30,0.0716197243913529,22000,0.25,0.2,218.668350411445,218.59698852335,0.232803393802884,0.931820831646637,0.931820831646637,0.637732489386206,1,5.62675250821431,5.19459435670843,1.77693298949961,31.5800808175857,1019.92937799913,1045.80178062153,7.83259068293937,2.18716516848054,10.0197558514199,0.012,0.323805726368965,99.0271601264462,98.9960367607018,25.1147069628444,0,0
540,normal,0.8,30,0.0716197243913529,24000,0.25,0.2,219.050172374814,219.031600481337,0.158487273233347,0.305008050006682,0.305008050006682,0.440181599392327,1,5.63114018189773,5.02116853908177,1.13978401258232,20.2407323519729,1022.95986394371,1045.47596717614,8.59232264723655,2.01995208192452,10.6122747291611,0.012,0.302545601974375,98.9732429569176,98.9442801437013,25.1201327999461,0,0
541,normal,0.9,30,0.0462493542201692,2000,0.25,0.2,200.626902173689,199.458969632927,3.24171161475627,14.0940125344448,14.0940125344448,9.33683198503339,0,5.75069394998389,14.0243590414029,12.9417494869865,225.046743915537,1065.21908496923,1141.47543638635,2.80076949247984,14.5486433340417,17.3494128265215,0.012,2.36019175826615,98.3973842891376,98.1833271832004,25.1869928985408,0,0
542,normal,0.9,30,0.0462493542201692,6000,0.25,0.2,217.272551576451,217.219202986215,0.510997965534008,1.48025934998746,1.48025934998746,1.26399864262933,1,6.28748784567322,6.88701094301058,3.52073876560912,55.9959534241,1275.09767855514,1313.701348317,3.56188930743936,3.45197131948987,7.01386062692924,0.012,0.569171036749769,99.4529445830116,99.4088137754574,25.0896650399642,0,0
543,normal,0.9,30,0.0462493542201692,10000,0.25,0.2,218.018551375572,218.008229058638,0.331600027530818,1.01423968435382,1.01423968435382,0.90535042789204,1,6.30562810083725,6.58849409091888,2.85073272091142,45.2093379965258,1283.49686960795,1317.32415541224,4.85334794965609,3.15743577952187,8.01078372917796,0.012,0.520899052632877,99.3797339327817,99.3396676283949,25.097998268827,0,0
544,normal,0.9,30,0.0462493542201692,12000,0.25,0.2,218.51342052375,218.509422837201,0.220027006988329,0.80685754153389,0.80685754153389,0.677535073999474,1,6.31928911989539,6.5559501113309,2.74525990151902,43.4425431315678,1289.06544870746,1324.2617128945,5.19117585812328,3.22879160367386,8.41996746179714,0.012,0.515765782347116,99.351054943904,99.3115774185422,25.1012452993318,0,0
